#Device ID ; Time (us) ; Current (mA) ; Voltage (V) ; PC ; Function Name ; File Name ; Line number
000440245691; 720000; -3.0173198E-4; 3.3223042; -1; ; ; 0
000440245691; 730000; -5.585116E-4; 3.3223042; -1; ; ; 0
000440245691; 740000; -8.904358E-5; 3.3223042; -1; ; ; 0
000440245691; 750000; 5.009098E-4; 3.3228426; -1; ; ; 0
000440245691; 760000; 8.770783E-4; 3.3228426; -1; ; ; 0
000440245691; 770000; 5.452753E-4; 3.325265; -1; ; ; 0
000440245691; 780000; 0.0013887178; 3.325265; -1; ; ; 0
000440245691; 790000; 0.0013478246; 3.325265; -1; ; ; 0
000440245691; 800000; 7.295426E-4; 3.3249958; -1; ; ; 0
000440245691; 810000; 0.0012743081; 3.3249958; -1; ; ; 0
000440245691; 820000; 9.44059E-4; 3.3247266; -1; ; ; 0
000440245691; 830000; 9.2048256E-4; 3.3247266; -1; ; ; 0
000440245691; 840000; 9.5703435E-4; 3.3247266; -1; ; ; 0
000440245691; 850000; 0.0010759204; 3.3228426; -1; ; ; 0
000440245691; 860000; 0.0011836125; 3.3228426; -1; ; ; 0
000440245691; 870000; 9.989791E-4; 3.3228426; -1; ; ; 0
000440245691; 880000; 0.0015208545; 3.3255339; -1; ; ; 0
000440245691; 890000; 0.0012828078; 3.3255339; -1; ; ; 0
000440245691; 900000; 0.0011264558; 3.3209586; -1; ; ; 0
000440245691; 910000; 0.001392281; 3.3209586; -1; ; ; 0
000440245691; 920000; 0.0013071612; 3.3209586; -1; ; ; 0
000440245691; 930000; 0.0014212052; 3.3260727; -1; ; ; 0
000440245691; 940000; 0.0010980834; 3.3260727; -1; ; ; 0
000440245691; 950000; 0.0013283168; 3.325265; -1; ; ; 0
000440245691; 960000; 0.0015584587; 3.325265; -1; ; ; 0
000440245691; 970000; 0.0016673845; 3.325265; -1; ; ; 0
000440245691; 980000; 0.0016532219; 3.3274183; -1; ; ; 0
000440245691; 990000; 8.4148836E-4; 3.3274183; -1; ; ; 0
000440245691; 1000000; 0.0015849146; 3.3225732; -1; ; ; 0
000440245691; 1010000; 0.0018437053; 3.3225732; -1; ; ; 0
000440245691; 1020000; 0.0011038424; 3.3225732; -1; ; ; 0
000440245691; 1030000; 7.4188394E-4; 3.3244576; -1; ; ; 0
000440245691; 1040000; 0.0012225461; 3.3244576; -1; ; ; 0
000440245691; 1050000; 0.0013826451; 3.3244576; -1; ; ; 0
000440245691; 1060000; 0.0012374412; 3.3244576; -1; ; ; 0
000440245691; 1070000; 0.0016771653; 3.3244576; -1; ; ; 0
000440245691; 1080000; 0.001162738; 3.3231118; -1; ; ; 0
000440245691; 1090000; 0.0010676563; 3.3231118; -1; ; ; 0
000440245691; 1100000; 0.001142771; 3.3231118; -1; ; ; 0
000440245691; 1110000; 7.2986766E-4; 3.3225732; -1; ; ; 0
000440245691; 1120000; 0.0016009536; 3.3225732; -1; ; ; 0
000440245691; 1130000; 0.0018012594; 3.3279567; -1; ; ; 0
000440245691; 1140000; 0.0010776161; 3.3279567; -1; ; ; 0
000440245691; 1150000; 0.0010677464; 3.3279567; -1; ; ; 0
000440245691; 1160000; 0.0011694534; 3.3223042; -1; ; ; 0
000440245691; 1170000; 8.8886934E-4; 3.3223042; -1; ; ; 0
000440245691; 1180000; 7.354867E-4; 3.3260727; -1; ; ; 0
000440245691; 1190000; 0.0012440656; 3.3260727; -1; ; ; 0
000440245691; 1200000; 0.0014330406; 3.3260727; -1; ; ; 0
000440245691; 1210000; 7.200886E-4; 3.3239193; -1; ; ; 0
000440245691; 1220000; 0.0010215533; 3.3239193; -1; ; ; 0
000440245691; 1230000; 0.0014665318; 3.3244576; -1; ; ; 0
000440245691; 1240000; 0.0015695185; 3.3244576; -1; ; ; 0
000440245691; 1250000; 0.002026148; 3.3244576; -1; ; ; 0
000440245691; 1260000; 0.0020578096; 3.3244576; -1; ; ; 0
000440245691; 1270000; 0.0016296464; 3.3244576; -1; ; ; 0
000440245691; 1280000; 0.0012741765; 3.3260727; -1; ; ; 0
000440245691; 1290000; 0.0010136048; 3.3260727; -1; ; ; 0
000440245691; 1300000; 0.0010055177; 3.3260727; -1; ; ; 0
000440245691; 1310000; 0.001370354; 3.3223042; -1; ; ; 0
000440245691; 1320000; 0.0014133485; 3.3223042; -1; ; ; 0
000440245691; 1330000; 0.0017377957; 3.3223042; -1; ; ; 0
000440245691; 1340000; 0.0013543625; 3.3239193; -1; ; ; 0
000440245691; 1350000; 0.0014532357; 3.3239193; -1; ; ; 0
000440245691; 1360000; 0.0013795827; 3.3206892; -1; ; ; 0
000440245691; 1370000; 0.0010328853; 3.3206892; -1; ; ; 0
000440245691; 1380000; 0.0012459398; 3.3206892; -1; ; ; 0
000440245691; 1390000; 9.855052E-4; 3.3244576; -1; ; ; 0
000440245691; 1400000; 8.421283E-4; 3.3244576; -1; ; ; 0
000440245691; 1410000; 0.0013466403; 3.3244576; -1; ; ; 0
000440245691; 1420000; 0.0017846269; 3.3244576; -1; ; ; 0
000440245691; 1430000; 0.0015727154; 3.3244576; -1; ; ; 0
000440245691; 1440000; 0.001078118; 3.3233807; -1; ; ; 0
000440245691; 1450000; 9.867377E-4; 3.3233807; -1; ; ; 0
000440245691; 1460000; 0.0015985765; 3.32365; -1; ; ; 0
000440245691; 1470000; 0.0011747078; 3.32365; -1; ; ; 0
000440245691; 1480000; 0.0011159502; 3.32365; -1; ; ; 0
000440245691; 1490000; 0.0011496238; 3.3233807; -1; ; ; 0
000440245691; 1500000; 0.0016395152; 3.3233807; -1; ; ; 0
000440245691; 1510000; 0.0018038176; 3.3233807; -1; ; ; 0
000440245691; 1520000; 0.0012481313; 3.3212276; -1; ; ; 0
000440245691; 1530000; 0.0010636796; 3.3212276; -1; ; ; 0
000440245691; 1540000; 0.0011545573; 3.3223042; -1; ; ; 0
000440245691; 1550000; 0.0016237056; 3.3223042; -1; ; ; 0
000440245691; 1560000; 0.0012701537; 3.3223042; -1; ; ; 0
000440245691; 1570000; 0.0014890104; 3.3255339; -1; ; ; 0
000440245691; 1580000; 0.0011074502; 3.3255339; -1; ; ; 0
000440245691; 1590000; 8.3056674E-4; 3.3260727; -1; ; ; 0
000440245691; 1600000; 0.0016098144; 3.3260727; -1; ; ; 0
000440245691; 1610000; 0.0012797938; 3.3260727; -1; ; ; 0
000440245691; 1620000; 9.989814E-4; 3.3244576; -1; ; ; 0
000440245691; 1630000; 0.0010505654; 3.3244576; -1; ; ; 0
000440245691; 1640000; 0.0010610293; 3.3225732; -1; ; ; 0
000440245691; 1650000; 0.0014538749; 3.3225732; -1; ; ; 0
000440245691; 1660000; 0.0015256085; 3.3225732; -1; ; ; 0
000440245691; 1670000; 0.0017327676; 3.3220348; -1; ; ; 0
000440245691; 1680000; 0.046536997; 3.3220348; -1; ; ; 0
000440245691; 1690000; 0.046021238; 3.3255339; -1; ; ; 0
000440245691; 1700000; 9.5958234E-4; 3.3255339; -1; ; ; 0
000440245691; 1710000; 4.320877E-4; 3.3255339; -1; ; ; 0
000440245691; 1720000; -1.7303474E-4; 3.3258033; -1; ; ; 0
000440245691; 1730000; 0.03905265; 3.3258033; -1; ; ; 0
000440245691; 1740000; 0.67266065; 3.3258033; -1; ; ; 0
000440245691; 1750000; 0.63372576; 3.3244576; -1; ; ; 0
000440245691; 1760000; 5.1354134E-4; 3.3244576; -1; ; ; 0
000440245691; 1770000; 2.5164455E-4; 3.3266108; -1; ; ; 0
000440245691; 1780000; 8.272745E-5; 3.3266108; -1; ; ; 0
000440245691; 1790000; 3.6203227E-4; 3.3266108; -1; ; ; 0
000440245691; 1800000; 1.6433046E-4; 3.327149; -1; ; ; 0
000440245691; 1810000; 4.917929E-4; 3.327149; -1; ; ; 0
000440245691; 1820000; 0.0012803619; 3.3247266; -1; ; ; 0
000440245691; 1830000; 9.5573184E-4; 3.3247266; -1; ; ; 0
000440245691; 1840000; 6.827323E-4; 3.3247266; -1; ; ; 0
000440245691; 1850000; 0.0015263127; 3.3209586; -1; ; ; 0
000440245691; 1860000; 0.0015872639; 3.3209586; -1; ; ; 0
000440245691; 1870000; 4.1060202E-4; 3.3217657; -1; ; ; 0
000440245691; 1880000; 0.0010679483; 3.3217657; -1; ; ; 0
000440245691; 1890000; 0.0015513526; 3.3217657; -1; ; ; 0
000440245691; 1900000; 0.0010902911; 3.32365; -1; ; ; 0
000440245691; 1910000; 7.313935E-4; 3.32365; -1; ; ; 0
000440245691; 1920000; 0.0010255931; 3.3233807; -1; ; ; 0
000440245691; 1930000; 0.0017745942; 3.3233807; -1; ; ; 0
000440245691; 1940000; 0.0016857258; 3.3233807; -1; ; ; 0
000440245691; 1950000; 0.0015900041; 3.3214967; -1; ; ; 0
000440245691; 1960000; 9.73231E-4; 3.3214967; -1; ; ; 0
000440245691; 1970000; 9.84791E-4; 3.3214967; -1; ; ; 0
000440245691; 1980000; 7.726054E-4; 3.3220348; -1; ; ; 0
000440245691; 1990000; 5.732305E-5; 3.3220348; -1; ; ; 0
000440245691; 2000000; 0.0011689229; 3.325265; -1; ; ; 0
000440245691; 2010000; 0.0018385606; 3.325265; -1; ; ; 0
000440245691; 2020000; 0.0010477521; 3.325265; -1; ; ; 0
000440245691; 2030000; 6.507488E-4; 3.32688; -1; ; ; 0
000440245691; 2040000; 0.0013288391; 3.32688; -1; ; ; 0
000440245691; 2050000; 0.0016071377; 3.3223042; -1; ; ; 0
000440245691; 2060000; 0.0013543334; 3.3223042; -1; ; ; 0
000440245691; 2070000; 9.678849E-4; 3.3223042; -1; ; ; 0
000440245691; 2080000; 5.9701665E-4; 3.3241882; -1; ; ; 0
000440245691; 2090000; 0.0013011958; 3.3241882; -1; ; ; 0
000440245691; 2100000; 0.0015741497; 3.3220348; -1; ; ; 0
000440245691; 2110000; 0.0014609286; 3.3220348; -1; ; ; 0
000440245691; 2120000; 0.0010879583; 3.3220348; -1; ; ; 0
000440245691; 2130000; 8.922211E-4; 3.3255339; -1; ; ; 0
000440245691; 2140000; 9.905468E-4; 3.3255339; -1; ; ; 0
000440245691; 2150000; 0.0012662421; 3.3255339; -1; ; ; 0
000440245691; 2160000; 0.0021540963; 3.3241882; -1; ; ; 0
000440245691; 2170000; 0.0017151948; 3.3241882; -1; ; ; 0
000440245691; 2180000; 5.710178E-4; 3.3241882; -1; ; ; 0
000440245691; 2190000; 0.0010606353; 3.3241882; -1; ; ; 0
000440245691; 2200000; 0.0013778626; 3.3241882; -1; ; ; 0
000440245691; 2210000; 0.0014428801; 3.3258033; -1; ; ; 0
000440245691; 2220000; 0.0010590358; 3.3258033; -1; ; ; 0
000440245691; 2230000; 9.373626E-4; 3.3225732; -1; ; ; 0
000440245691; 2240000; 0.0013564336; 3.3225732; -1; ; ; 0
000440245691; 2250000; 0.0012756978; 3.3225732; -1; ; ; 0
000440245691; 2260000; 0.0019494928; 3.3223042; -1; ; ; 0
000440245691; 2270000; 0.0014442037; 3.3223042; -1; ; ; 0
000440245691; 2280000; 7.3381094E-4; 3.3241882; -1; ; ; 0
000440245691; 2290000; 0.0011090203; 3.3241882; -1; ; ; 0
000440245691; 2300000; 9.7514736E-4; 3.3241882; -1; ; ; 0
000440245691; 2310000; 0.001217397; 3.3217657; -1; ; ; 0
000440245691; 2320000; 0.001438629; 3.3217657; -1; ; ; 0
000440245691; 2330000; 0.0012721339; 3.3223042; -1; ; ; 0
000440245691; 2340000; 6.556346E-4; 3.3223042; -1; ; ; 0
000440245691; 2350000; 2.787812E-4; 3.3223042; -1; ; ; 0
000440245691; 2360000; 7.447766E-4; 3.3247266; -1; ; ; 0
000440245691; 2370000; 0.0011119897; 3.3247266; -1; ; ; 0
000440245691; 2380000; 0.0013541934; 3.3247266; -1; ; ; 0
000440245691; 2390000; 0.0010696347; 3.3228426; -1; ; ; 0
000440245691; 2400000; 0.0012665599; 3.3228426; -1; ; ; 0
000440245691; 2410000; 0.0010052108; 3.3247266; -1; ; ; 0
000440245691; 2420000; 6.141481E-4; 3.3247266; -1; ; ; 0
000440245691; 2430000; 7.5318397E-4; 3.3247266; -1; ; ; 0
000440245691; 2440000; 7.260897E-4; 3.3239193; -1; ; ; 0
000440245691; 2450000; 0.0012161178; 3.3239193; -1; ; ; 0
000440245691; 2460000; 0.0013927106; 3.3204198; -1; ; ; 0
000440245691; 2470000; 0.0016980582; 3.3204198; -1; ; ; 0
000440245691; 2480000; 0.0016475718; 3.3204198; -1; ; ; 0
000440245691; 2490000; 5.758134E-4; 3.3231118; -1; ; ; 0
000440245691; 2500000; 9.950221E-4; 3.3231118; -1; ; ; 0
000440245691; 2510000; 0.001806345; 3.3260727; -1; ; ; 0
000440245691; 2520000; 0.0017616599; 3.3260727; -1; ; ; 0
000440245691; 2530000; 0.0013758055; 3.3260727; -1; ; ; 0
000440245691; 2540000; 0.0014309542; 3.3182666; -1; ; ; 0
000440245691; 2550000; 0.0014480881; 3.3182666; -1; ; ; 0
000440245691; 2559999; 9.830061E-4; 3.3249958; -1; ; ; 0
000440245691; 2569999; 0.001655522; 3.3249958; -1; ; ; 0
000440245691; 2579999; 0.0017534363; 3.3249958; -1; ; ; 0
000440245691; 2590000; 0.0018493406; 3.3239193; -1; ; ; 0
000440245691; 2600000; 0.0015836064; 3.3239193; -1; ; ; 0
000440245691; 2610000; 0.0010017854; 3.3239193; -1; ; ; 0
000440245691; 2620000; 0.0014124954; 3.3209586; -1; ; ; 0
000440245691; 2630000; 0.0014921796; 3.3209586; -1; ; ; 0
000440245691; 2640000; 0.0012773438; 3.3249958; -1; ; ; 0
000440245691; 2650000; 8.7211607E-4; 3.3249958; -1; ; ; 0
000440245691; 2660000; 0.001172941; 3.3249958; -1; ; ; 0
000440245691; 2670000; 0.0017075184; 3.3244576; -1; ; ; 0
000440245691; 2680000; 0.047013987; 3.3244576; -1; ; ; 0
000440245691; 2690000; 0.04636941; 3.3193436; -1; ; ; 0
000440245691; 2700000; -1.3923431E-4; 3.3193436; -1; ; ; 0
000440245691; 2710000; -2.2089853E-6; 3.3193436; -1; ; ; 0
000440245691; 2720000; 3.4046837E-4; 3.3258033; -1; ; ; 0
000440245691; 2730000; 1.0461497E-4; 3.3258033; -1; ; ; 0
000440245691; 2740000; 1.2764295E-4; 3.3247266; -1; ; ; 0
000440245691; 2750000; 7.636979E-4; 3.3247266; -1; ; ; 0
000440245691; 2760000; 0.0020150642; 3.3247266; -1; ; ; 0
000440245691; 2770000; 0.0015190952; 3.32365; -1; ; ; 0
000440245691; 2780000; 3.0062627E-4; 3.32365; -1; ; ; 0
000440245691; 2790000; 8.060983E-4; 3.32365; -1; ; ; 0
000440245691; 2800000; 0.0011000703; 3.3231118; -1; ; ; 0
000440245691; 2810000; 9.49658E-4; 3.3231118; -1; ; ; 0
000440245691; 2820000; 0.0014553124; 3.3239193; -1; ; ; 0
000440245691; 2830000; 9.558253E-4; 3.3239193; -1; ; ; 0
000440245691; 2840000; 6.314691E-4; 3.3239193; -1; ; ; 0
000440245691; 2850000; 0.0012073953; 3.3260727; -1; ; ; 0
000440245691; 2860000; 0.0010544242; 3.3260727; -1; ; ; 0
000440245691; 2870000; 0.0012037862; 3.3258033; -1; ; ; 0
000440245691; 2880000; 0.0014545815; 3.3258033; -1; ; ; 0
000440245691; 2890000; 0.0013303031; 3.3258033; -1; ; ; 0
000440245691; 2900000; 0.0014711204; 3.3204198; -1; ; ; 0
000440245691; 2910000; 9.7387313E-4; 3.3204198; -1; ; ; 0
000440245691; 2920000; 7.0955424E-4; 3.3247266; -1; ; ; 0
000440245691; 2930000; 8.644901E-4; 3.3247266; -1; ; ; 0
000440245691; 2940000; 8.782888E-4; 3.3247266; -1; ; ; 0
000440245691; 2950000; 9.731881E-4; 3.3206892; -1; ; ; 0
000440245691; 2960000; 6.5125455E-4; 3.3206892; -1; ; ; 0
000440245691; 2970000; 0.001012254; 3.32365; -1; ; ; 0
000440245691; 2980000; 0.001113366; 3.32365; -1; ; ; 0
000440245691; 2990000; 0.0013518236; 3.32365; -1; ; ; 0
000440245691; 3000000; 0.0015713656; 3.3247266; -1; ; ; 0
000440245691; 3010000; 0.001877582; 3.3247266; -1; ; ; 0
000440245691; 3020000; 0.0015711826; 3.3247266; -1; ; ; 0
000440245691; 3030000; 0.0011212705; 3.3244576; -1; ; ; 0
000440245691; 3040000; 0.0011036802; 3.3244576; -1; ; ; 0
000440245691; 3050000; 6.286375E-4; 3.3249958; -1; ; ; 0
000440245691; 3060000; 0.0014143278; 3.3249958; -1; ; ; 0
000440245691; 3070000; 0.0014016252; 3.3249958; -1; ; ; 0
000440245691; 3080000; 0.0013978789; 3.3284948; -1; ; ; 0
000440245691; 3090000; 0.0015786752; 3.3284948; -1; ; ; 0
000440245691; 3100000; 0.0013300283; 3.3201509; -1; ; ; 0
000440245691; 3110000; 0.0015269085; 3.3201509; -1; ; ; 0
000440245691; 3120000; 0.0012830596; 3.3201509; -1; ; ; 0
000440245691; 3130000; 0.0012131537; 3.3258033; -1; ; ; 0
000440245691; 3140000; 0.001149279; 3.3258033; -1; ; ; 0
000440245691; 3149999; 7.743893E-4; 3.32365; -1; ; ; 0
000440245691; 3159999; 0.0010467949; 3.32365; -1; ; ; 0
000440245691; 3169999; 0.0013020211; 3.32365; -1; ; ; 0
000440245691; 3180000; 0.0016362463; 3.325265; -1; ; ; 0
000440245691; 3190000; 0.0014213644; 3.325265; -1; ; ; 0
000440245691; 3200000; 0.0013791013; 3.3247266; -1; ; ; 0
000440245691; 3210000; 0.0013003773; 3.3247266; -1; ; ; 0
000440245691; 3220000; 9.958511E-4; 3.3247266; -1; ; ; 0
000440245691; 3230000; 0.001879548; 3.3249958; -1; ; ; 0
000440245691; 3240000; 0.0014560003; 3.3249958; -1; ; ; 0
000440245691; 3250000; 5.71801E-4; 3.3249958; -1; ; ; 0
000440245691; 3260000; 0.0016237288; 3.3212276; -1; ; ; 0
000440245691; 3270000; 0.0022999914; 3.3212276; -1; ; ; 0
000440245691; 3280000; 0.0014793931; 3.3255339; -1; ; ; 0
000440245691; 3290000; 0.0014001206; 3.3255339; -1; ; ; 0
000440245691; 3300000; 0.001351505; 3.3255339; -1; ; ; 0
000440245691; 3310000; 0.0011224139; 3.325265; -1; ; ; 0
000440245691; 3320000; 0.0011242873; 3.325265; -1; ; ; 0
000440245691; 3329999; 8.971611E-4; 3.3217657; -1; ; ; 0
000440245691; 3339999; 0.0011226883; 3.3217657; -1; ; ; 0
000440245691; 3349999; 0.0014479575; 3.3217657; -1; ; ; 0
000440245691; 3360000; 9.72824E-4; 3.3228426; -1; ; ; 0
000440245691; 3370000; 0.0011446653; 3.3228426; -1; ; ; 0
000440245691; 3380000; 0.0011107626; 3.3201509; -1; ; ; 0
000440245691; 3390000; 9.3499146E-4; 3.3201509; -1; ; ; 0
000440245691; 3400000; 0.001017874; 3.3201509; -1; ; ; 0
000440245691; 3410000; 6.0752925E-4; 3.3228426; -1; ; ; 0
000440245691; 3420000; 0.0012606271; 3.3228426; -1; ; ; 0
000440245691; 3430000; 0.0011440256; 3.3228426; -1; ; ; 0
000440245691; 3440000; 4.7521092E-4; 3.3249958; -1; ; ; 0
000440245691; 3450000; 9.2475745E-4; 3.3249958; -1; ; ; 0
000440245691; 3460000; 0.0011280789; 3.325265; -1; ; ; 0
000440245691; 3470000; 0.0014823622; 3.325265; -1; ; ; 0
000440245691; 3480000; 0.0015749309; 3.325265; -1; ; ; 0
000440245691; 3490000; 0.0015079492; 3.3244576; -1; ; ; 0
000440245691; 3500000; 0.0010918936; 3.3244576; -1; ; ; 0
000440245691; 3510000; 0.0015020103; 3.328764; -1; ; ; 0
000440245691; 3520000; 0.0018378346; 3.328764; -1; ; ; 0
000440245691; 3530000; 8.911773E-4; 3.328764; -1; ; ; 0
000440245691; 3540000; 0.001304766; 3.3228426; -1; ; ; 0
000440245691; 3550000; 0.0014385474; 3.3228426; -1; ; ; 0
000440245691; 3560000; 8.8066864E-4; 3.32688; -1; ; ; 0
000440245691; 3570000; 6.431245E-4; 3.32688; -1; ; ; 0
000440245691; 3580000; 0.0011994502; 3.32688; -1; ; ; 0
000440245691; 3590000; 0.0012610859; 3.3233807; -1; ; ; 0
000440245691; 3600000; 7.1015157E-4; 3.3233807; -1; ; ; 0
000440245691; 3610000; 7.399872E-4; 3.325265; -1; ; ; 0
000440245691; 3620000; 7.810174E-4; 3.325265; -1; ; ; 0
000440245691; 3630000; 6.809555E-4; 3.325265; -1; ; ; 0
000440245691; 3640000; 0.0010854523; 3.3244576; -1; ; ; 0
000440245691; 3650000; 0.0013509584; 3.3244576; -1; ; ; 0
000440245691; 3660000; 0.001220605; 3.3244576; -1; ; ; 0
000440245691; 3670000; 0.0013144531; 3.3260727; -1; ; ; 0
000440245691; 3680000; 0.046765614; 3.3260727; -1; ; ; 0
000440245691; 3690000; 0.046416033; 3.3258033; -1; ; ; 0
000440245691; 3700000; 8.86875E-4; 3.3258033; -1; ; ; 0
000440245691; 3710000; 3.4727305E-4; 3.3258033; -1; ; ; 0
000440245691; 3720000; -5.873105E-5; 3.3231118; -1; ; ; 0
000440245691; 3730000; 8.9272397E-4; 3.3231118; -1; ; ; 0
000440245691; 3740000; 8.525617E-4; 3.3212276; -1; ; ; 0
000440245691; 3750000; 4.3659765E-4; 3.3212276; -1; ; ; 0
000440245691; 3760000; 0.0016474372; 3.3212276; -1; ; ; 0
000440245691; 3770000; 0.0022704243; 3.3220348; -1; ; ; 0
000440245691; 3780000; 0.0010762169; 3.3220348; -1; ; ; 0
000440245691; 3790000; 9.526701E-4; 3.3241882; -1; ; ; 0
000440245691; 3800000; 0.0010682662; 3.3241882; -1; ; ; 0
000440245691; 3810000; 4.964521E-4; 3.3241882; -1; ; ; 0
000440245691; 3820000; 9.137876E-4; 3.3244576; -1; ; ; 0
000440245691; 3830000; 9.163916E-4; 3.3244576; -1; ; ; 0
000440245691; 3840000; 0.001173902; 3.3228426; -1; ; ; 0
000440245691; 3850000; 0.0013001444; 3.3228426; -1; ; ; 0
000440245691; 3860000; 0.0011967466; 3.3228426; -1; ; ; 0
000440245691; 3870000; 0.0015612186; 3.3244576; -1; ; ; 0
000440245691; 3880000; 9.1470114E-4; 3.3244576; -1; ; ; 0
000440245691; 3890000; 9.90364E-4; 3.3244576; -1; ; ; 0
000440245691; 3900000; 0.0011622052; 3.3233807; -1; ; ; 0
000440245691; 3910000; 0.0010690417; 3.3233807; -1; ; ; 0
000440245691; 3920000; 0.0016435964; 3.3249958; -1; ; ; 0
000440245691; 3930000; 0.0013527779; 3.3249958; -1; ; ; 0
000440245691; 3940000; 0.0015112322; 3.3249958; -1; ; ; 0
000440245691; 3950000; 0.0017471765; 3.3231118; -1; ; ; 0
000440245691; 3960000; 0.0014080635; 3.3231118; -1; ; ; 0
